"","name","query","significant","p_value","term_size","query_size","intersection_size","precision","recall","term_id","source","term_name","effective_domain_size","source_order","parents"
"351","Microglia_1_iter6","lightcyan",TRUE,2.68659650433807e-08,205,409,26,0.0635696821515892,0.126829268292683,"GO:0016072","GO:BP","rRNA metabolic process",16178,5160,"GO:0034660"
"352","Microglia_1_iter6","lightcyan",TRUE,5.59723066830503e-08,62,409,15,0.0366748166259169,0.241935483870968,"GO:0048002","GO:BP","antigen processing and presentation of peptide antigen",16178,12883,"GO:0019882"
"353","Microglia_1_iter6","lightcyan",TRUE,6.89148850273098e-08,97,409,18,0.0440097799511002,0.185567010309278,"GO:0019882","GO:BP","antigen processing and presentation",16178,6282,"GO:0002376"
"354","Microglia_1_iter6","lightcyan",TRUE,1.52302471180569e-07,1900,409,94,0.229828850855746,0.0494736842105263,"GO:0043933","GO:BP","protein-containing complex organization",16178,11222,"GO:0016043"
"355","Microglia_1_iter6","lightcyan",TRUE,7.22078488069313e-07,7881,409,261,0.638141809290954,0.0331176246669204,"GO:0043170","GO:BP","macromolecule metabolic process",16178,10919,"GO:0071704"
"356","Microglia_1_iter6","lightcyan",TRUE,1.78984441899517e-06,15,409,8,0.019559902200489,0.533333333333333,"GO:0000028","GO:BP","ribosomal small subunit assembly",16178,14,"GO:0022618, GO:0042255, GO:0042274"
"357","Microglia_1_iter6","lightcyan",TRUE,2.30521562915705e-06,9325,409,294,0.718826405867971,0.0315281501340483,"GO:0071704","GO:BP","organic substance metabolic process",16178,17374,"GO:0008152"
"358","Microglia_1_iter6","lightcyan",TRUE,2.40104078914789e-06,827,409,52,0.127139364303178,0.0628778718258767,"GO:0006396","GO:BP","RNA processing",16178,2181,"GO:0010467, GO:0016070"
"359","Microglia_1_iter6","lightcyan",TRUE,3.56772788806315e-06,8309,409,269,0.657701711491443,0.0323745336382236,"GO:0006807","GO:BP","nitrogen compound metabolic process",16178,2516,"GO:0008152"
"360","Microglia_1_iter6","lightcyan",TRUE,5.52770427814761e-06,5646,409,200,0.488997555012225,0.0354233085370174,"GO:0071840","GO:BP","cellular component organization or biogenesis",16178,17446,"GO:0009987"
"361","Microglia_1_iter6","lightcyan",TRUE,6.46732154745055e-06,17,409,8,0.019559902200489,0.470588235294118,"GO:0002396","GO:BP","MHC protein complex assembly",16178,927,"GO:0065003"
"362","Microglia_1_iter6","lightcyan",TRUE,6.46732154745055e-06,17,409,8,0.019559902200489,0.470588235294118,"GO:0002501","GO:BP","peptide antigen assembly with MHC protein complex",16178,1031,"GO:0002396, GO:0048002, GO:0065003"
"363","Microglia_1_iter6","lightcyan",TRUE,9.27883138831948e-06,12,409,7,0.0171149144254279,0.583333333333333,"GO:1905907","GO:BP","negative regulation of amyloid fibril formation",16178,25666,"GO:0051248, GO:1902904, GO:1905906, GO:1990000"
"364","Microglia_1_iter6","lightcyan",TRUE,1.09628923375305e-05,33,409,10,0.0244498777506112,0.303030303030303,"GO:0002478","GO:BP","antigen processing and presentation of exogenous peptide antigen",16178,1008,"GO:0019884, GO:0048002"
"365","Microglia_1_iter6","lightcyan",TRUE,4.45782614541271e-05,1782,409,83,0.202933985330073,0.0465768799102132,"GO:0051246","GO:BP","regulation of protein metabolic process",16178,14041,"GO:0019538, GO:0051171, GO:0060255, GO:0080090"
"366","Microglia_1_iter6","lightcyan",TRUE,5.15027035797128e-05,29,409,9,0.0220048899755501,0.310344827586207,"GO:0002495","GO:BP","antigen processing and presentation of peptide antigen via MHC class II",16178,1025,"GO:0002504, GO:0048002"
"367","Microglia_1_iter6","lightcyan",TRUE,6.57464761087971e-05,39,409,10,0.0244498777506112,0.256410256410256,"GO:0019884","GO:BP","antigen processing and presentation of exogenous antigen",16178,6284,"GO:0019882"
"368","Microglia_1_iter6","lightcyan",TRUE,9.91259602243235e-05,31,409,9,0.0220048899755501,0.290322580645161,"GO:0002504","GO:BP","antigen processing and presentation of peptide or polysaccharide antigen via MHC class II",16178,1034,"GO:0019882"
"369","Microglia_1_iter6","lightcyan",TRUE,0.000122762597183452,16,409,7,0.0171149144254279,0.4375,"GO:1905906","GO:BP","regulation of amyloid fibril formation",16178,25665,"GO:0051246, GO:1902903, GO:1990000"
"370","Microglia_1_iter6","lightcyan",TRUE,0.000240868564716858,25,409,8,0.019559902200489,0.32,"GO:0019886","GO:BP","antigen processing and presentation of exogenous peptide antigen via MHC class II",16178,6286,"GO:0002478, GO:0002495"
"371","Microglia_1_iter6","lightcyan",TRUE,0.000270585984812145,615,409,39,0.0953545232273839,0.0634146341463415,"GO:0050778","GO:BP","positive regulation of immune response",16178,13681,"GO:0002684, GO:0006955, GO:0048584, GO:0050776"
"372","Microglia_1_iter6","lightcyan",TRUE,0.00032379320254344,297,409,25,0.0611246943765281,0.0841750841750842,"GO:0031647","GO:BP","regulation of protein stability",16178,7519,"GO:0065008"
"373","Microglia_1_iter6","lightcyan",TRUE,0.000336115766450325,113,409,15,0.0366748166259169,0.132743362831858,"GO:0006413","GO:BP","translational initiation",16178,2195,"GO:0006412, GO:0044237"
"374","Microglia_1_iter6","lightcyan",TRUE,0.00041602761556366,8726,409,271,0.662591687041565,0.031056612422645,"GO:0044238","GO:BP","primary metabolic process",16178,11300,"GO:0008152"
"375","Microglia_1_iter6","lightcyan",TRUE,0.00056676591748154,371,409,28,0.0684596577017115,0.0754716981132075,"GO:0034470","GO:BP","ncRNA processing",16178,8945,"GO:0006396, GO:0034660"
"376","Microglia_1_iter6","lightcyan",TRUE,0.000572798255887336,2591,409,105,0.256723716381418,0.0405248938633732,"GO:0022607","GO:BP","cellular component assembly",16178,6852,"GO:0016043, GO:0044085"
"377","Microglia_1_iter6","lightcyan",TRUE,0.000597561349765816,869,409,48,0.117359413202934,0.0552359033371692,"GO:0002684","GO:BP","positive regulation of immune system process",16178,1209,"GO:0002376, GO:0002682, GO:0048518"
"378","Microglia_1_iter6","lightcyan",TRUE,0.000647593222959493,28,409,8,0.019559902200489,0.285714285714286,"GO:0019883","GO:BP","antigen processing and presentation of endogenous antigen",16178,6283,"GO:0019882"
"379","Microglia_1_iter6","lightcyan",TRUE,0.000727547312594221,742,409,43,0.105134474327628,0.0579514824797844,"GO:0050776","GO:BP","regulation of immune response",16178,13679,"GO:0002682, GO:0006955, GO:0048583"
"380","Microglia_1_iter6","lightcyan",TRUE,0.000731309556036131,89,409,13,0.0317848410757946,0.146067415730337,"GO:0006754","GO:BP","ATP biosynthetic process",16178,2479,"GO:0009152, GO:0009206, GO:0046034"
"381","Microglia_1_iter6","lightcyan",TRUE,0.000736284963036656,1239,409,61,0.149144254278729,0.0492332526230831,"GO:0044419","GO:BP","biological process involved in interspecies interaction between organisms",16178,11378,"GO:0008150"
"382","Microglia_1_iter6","lightcyan",TRUE,0.000774305377789425,13,409,6,0.0146699266503667,0.461538461538462,"GO:0002399","GO:BP","MHC class II protein complex assembly",16178,930,"GO:0002396"
"383","Microglia_1_iter6","lightcyan",TRUE,0.000774305377789425,13,409,6,0.0146699266503667,0.461538461538462,"GO:0002503","GO:BP","peptide antigen assembly with MHC class II protein complex",16178,1033,"GO:0002399, GO:0002495, GO:0002501"
"384","Microglia_1_iter6","lightcyan",TRUE,0.000952645762431813,91,409,13,0.0317848410757946,0.142857142857143,"GO:0009145","GO:BP","purine nucleoside triphosphate biosynthetic process",16178,3349,"GO:0009142, GO:0009144"
"385","Microglia_1_iter6","lightcyan",TRUE,0.000952645762431813,91,409,13,0.0317848410757946,0.142857142857143,"GO:0009206","GO:BP","purine ribonucleoside triphosphate biosynthetic process",16178,3409,"GO:0009145, GO:0009201, GO:0009205"
"386","Microglia_1_iter6","lightcyan",TRUE,0.00137685119806721,41,409,9,0.0220048899755501,0.219512195121951,"GO:1990000","GO:BP","amyloid fibril formation",16178,25713,"GO:0019538, GO:0097435"
"387","Microglia_1_iter6","lightcyan",TRUE,0.0016046283053565,22,409,7,0.0171149144254279,0.318181818181818,"GO:0002483","GO:BP","antigen processing and presentation of endogenous peptide antigen",16178,1013,"GO:0019883, GO:0048002"
"388","Microglia_1_iter6","lightcyan",TRUE,0.00178886043522433,96,409,13,0.0317848410757946,0.135416666666667,"GO:0009201","GO:BP","ribonucleoside triphosphate biosynthetic process",16178,3404,"GO:0009142, GO:0009199"
"389","Microglia_1_iter6","lightcyan",TRUE,0.00222305585339236,1135,409,56,0.136919315403423,0.0493392070484582,"GO:0009607","GO:BP","response to biotic stimulus",16178,3572,"GO:0050896"
"390","Microglia_1_iter6","lightcyan",TRUE,0.00235591482971082,1224,409,59,0.144254278728606,0.048202614379085,"GO:0002682","GO:BP","regulation of immune system process",16178,1207,"GO:0002376, GO:0050789"
"391","Microglia_1_iter6","lightcyan",TRUE,0.00258928562460174,33,409,8,0.019559902200489,0.242424242424242,"GO:0002474","GO:BP","antigen processing and presentation of peptide antigen via MHC class I",16178,1004,"GO:0048002"
"392","Microglia_1_iter6","lightcyan",TRUE,0.00311698767821876,24,409,7,0.0171149144254279,0.291666666666667,"GO:0000027","GO:BP","ribosomal large subunit assembly",16178,13,"GO:0022618, GO:0042255, GO:0042273"
"393","Microglia_1_iter6","lightcyan",TRUE,0.00322627930151628,101,409,13,0.0317848410757946,0.128712871287129,"GO:0009142","GO:BP","nucleoside triphosphate biosynthetic process",16178,3346,"GO:0009141, GO:1901293"
"394","Microglia_1_iter6","lightcyan",TRUE,0.00382652469221679,1155,409,56,0.136919315403423,0.0484848484848485,"GO:0050790","GO:BP","regulation of catalytic activity",16178,13688,"GO:0065009"
"395","Microglia_1_iter6","lightcyan",TRUE,0.00406037481616476,556,409,34,0.0831295843520782,0.0611510791366906,"GO:0034660","GO:BP","ncRNA metabolic process",16178,9013,"GO:0016070"
"396","Microglia_1_iter6","lightcyan",TRUE,0.00424504554067354,532,409,33,0.0806845965770171,0.0620300751879699,"GO:0006897","GO:BP","endocytosis",16178,2580,"GO:0016192, GO:0098657"
"397","Microglia_1_iter6","lightcyan",TRUE,0.00608776132821179,348,409,25,0.0611246943765281,0.0718390804597701,"GO:0034248","GO:BP","regulation of amide metabolic process",16178,8813,"GO:0043603, GO:0051171"
"398","Microglia_1_iter6","lightcyan",TRUE,0.00658970107804838,37,409,8,0.019559902200489,0.216216216216216,"GO:0061900","GO:BP","glial cell activation",16178,16207,"GO:0001775, GO:0150076"
"399","Microglia_1_iter6","lightcyan",TRUE,0.00745910657441442,352,409,25,0.0611246943765281,0.0710227272727273,"GO:0016032","GO:BP","viral process",16178,5131,"GO:0008150"
"400","Microglia_1_iter6","lightcyan",TRUE,0.00748971254633083,27,409,7,0.0171149144254279,0.259259259259259,"GO:0000470","GO:BP","maturation of LSU-rRNA",16178,161,"GO:0006364, GO:0042273"
"401","Microglia_1_iter6","lightcyan",TRUE,0.00762262717674494,14633,409,394,0.963325183374083,0.0269254424929953,"GO:0009987","GO:BP","cellular process",16178,3849,"GO:0008150"
"402","Microglia_1_iter6","lightcyan",TRUE,0.00839751220900676,127,409,14,0.0342298288508557,0.110236220472441,"GO:0006119","GO:BP","oxidative phosphorylation",16178,1997,"GO:0009060"
"403","Microglia_1_iter6","lightcyan",TRUE,0.00920043438592665,1101,409,53,0.12958435207824,0.0481380563124432,"GO:0051707","GO:BP","response to other organism",16178,14359,"GO:0043207, GO:0044419"
"404","Microglia_1_iter6","lightcyan",TRUE,0.00920043438592665,1101,409,53,0.12958435207824,0.0481380563124432,"GO:0043207","GO:BP","response to external biotic stimulus",16178,10929,"GO:0009605, GO:0009607"
"405","Microglia_1_iter6","lightcyan",TRUE,0.00947095830703166,1928,409,80,0.19559902200489,0.04149377593361,"GO:0048584","GO:BP","positive regulation of response to stimulus",16178,13280,"GO:0048518, GO:0048583, GO:0050896"
"406","Microglia_1_iter6","lightcyan",TRUE,0.00995385678064879,185,409,17,0.0415647921760391,0.0918918918918919,"GO:0006909","GO:BP","phagocytosis",16178,2588,"GO:0006897"
"407","Microglia_1_iter6","lightcyan",TRUE,0.0100463882336822,39,409,8,0.019559902200489,0.205128205128205,"GO:0002183","GO:BP","cytoplasmic translational initiation",16178,738,"GO:0002181, GO:0006413"
"408","Microglia_1_iter6","lightcyan",TRUE,0.013318518933136,53,409,9,0.0220048899755501,0.169811320754717,"GO:0150076","GO:BP","neuroinflammatory response",16178,20654,"GO:0006954"
"409","Microglia_1_iter6","lightcyan",TRUE,0.0133569576527065,1506,409,66,0.161369193154034,0.0438247011952191,"GO:0006955","GO:BP","immune response",16178,2617,"GO:0002376, GO:0050896"
"410","Microglia_1_iter6","lightcyan",TRUE,0.0140460119898223,944,409,47,0.114914425427873,0.0497881355932203,"GO:0010628","GO:BP","positive regulation of gene expression",16178,4324,"GO:0010467, GO:0010468, GO:0010557"
"411","Microglia_1_iter6","lightcyan",TRUE,0.0170486586990275,213,409,18,0.0440097799511002,0.0845070422535211,"GO:1903039","GO:BP","positive regulation of leukocyte cell-cell adhesion",16178,23293,"GO:0007159, GO:0022409, GO:1903037"
"412","Microglia_1_iter6","lightcyan",TRUE,0.017363489362493,3057,409,113,0.276283618581907,0.0369643441282303,"GO:0006950","GO:BP","response to stress",16178,2613,"GO:0050896"
"413","Microglia_1_iter6","lightcyan",TRUE,0.0203117682819378,1251,409,57,0.139364303178484,0.0455635491606715,"GO:0051240","GO:BP","positive regulation of multicellular organismal process",16178,14038,"GO:0032501, GO:0048518, GO:0051239"
"414","Microglia_1_iter6","lightcyan",TRUE,0.0220367591807056,282,409,21,0.0513447432762836,0.074468085106383,"GO:0050863","GO:BP","regulation of T cell activation",16178,13746,"GO:0042110, GO:0051249"
"415","Microglia_1_iter6","lightcyan",TRUE,0.0226256675073146,2103,409,84,0.205378973105134,0.0399429386590585,"GO:0002376","GO:BP","immune system process",16178,913,"GO:0008150"
"416","Microglia_1_iter6","lightcyan",TRUE,0.024614030953033,1350,409,60,0.146699266503667,0.0444444444444444,"GO:0006952","GO:BP","defense response",16178,2614,"GO:0006950"
"417","Microglia_1_iter6","lightcyan",TRUE,0.0258866839501024,285,409,21,0.0513447432762836,0.0736842105263158,"GO:1903037","GO:BP","regulation of leukocyte cell-cell adhesion",16178,23291,"GO:0007159, GO:0022407"
"418","Microglia_1_iter6","lightcyan",TRUE,0.026218733360059,1054,409,50,0.122249388753056,0.047438330170778,"GO:0044093","GO:BP","positive regulation of molecular function",16178,11278,"GO:0065009"
"419","Microglia_1_iter6","lightcyan",TRUE,0.0265963235390864,220,409,18,0.0440097799511002,0.0818181818181818,"GO:0006898","GO:BP","receptor-mediated endocytosis",16178,2581,"GO:0006897"
"420","Microglia_1_iter6","lightcyan",TRUE,0.0276343538067874,7,409,4,0.0097799511002445,0.571428571428571,"GO:1900223","GO:BP","positive regulation of amyloid-beta clearance",16178,20990,"GO:0051240, GO:0097242, GO:1900221"
"421","Microglia_1_iter6","lightcyan",TRUE,0.0300888269540538,222,409,18,0.0440097799511002,0.0810810810810811,"GO:0030100","GO:BP","regulation of endocytosis",16178,6915,"GO:0006897, GO:0051128, GO:0060627"
"422","Microglia_1_iter6","lightcyan",TRUE,0.0302266680262104,334,409,23,0.0562347188264059,0.0688622754491018,"GO:0002443","GO:BP","leukocyte mediated immunity",16178,973,"GO:0002252"
"423","Microglia_1_iter6","lightcyan",TRUE,0.0347897408052258,246,409,19,0.0464547677261614,0.0772357723577236,"GO:0051251","GO:BP","positive regulation of lymphocyte activation",16178,14046,"GO:0002696, GO:0046649, GO:0051249"
"424","Microglia_1_iter6","lightcyan",TRUE,0.0387994828656022,205,409,17,0.0415647921760391,0.0829268292682927,"GO:0050821","GO:BP","protein stabilization",16178,13712,"GO:0031647"
"425","Microglia_1_iter6","lightcyan",TRUE,0.0389422430948427,34,409,7,0.0171149144254279,0.205882352941176,"GO:0001774","GO:BP","microglial cell activation",16178,444,"GO:0002269, GO:0042116, GO:0061900"
"426","Microglia_1_iter6","lightcyan",TRUE,0.0389422430948427,34,409,7,0.0171149144254279,0.205882352941176,"GO:0002269","GO:BP","leukocyte activation involved in inflammatory response",16178,808,"GO:0006954, GO:0045321"
"427","Microglia_1_iter6","lightcyan",TRUE,0.0392929967042763,293,409,21,0.0513447432762836,0.0716723549488055,"GO:0006417","GO:BP","regulation of translation",16178,2198,"GO:0006412, GO:0010608, GO:0034248, GO:0051246"
"428","Microglia_1_iter6","lightcyan",TRUE,0.0414908158412589,109,409,12,0.0293398533007335,0.110091743119266,"GO:0002705","GO:BP","positive regulation of leukocyte mediated immunity",16178,1230,"GO:0002443, GO:0002699, GO:0002703"
"429","Microglia_1_iter6","lightcyan",TRUE,0.0429094149980738,272,409,20,0.0488997555012225,0.0735294117647059,"GO:0002696","GO:BP","positive regulation of leukocyte activation",16178,1221,"GO:0002684, GO:0002694, GO:0045321, GO:0050867"
"430","Microglia_1_iter6","lightcyan",TRUE,0.045928674344672,466,409,28,0.0684596577017115,0.0600858369098712,"GO:0050865","GO:BP","regulation of cell activation",16178,13748,"GO:0001775, GO:0050794, GO:0051239"
"431","Microglia_1_iter6","lightcyan",TRUE,0.046240066081088,367,409,24,0.058679706601467,0.0653950953678474,"GO:0051249","GO:BP","regulation of lymphocyte activation",16178,14044,"GO:0002694, GO:0046649"
"432","Microglia_1_iter6","lightcyan",TRUE,0.0476280471560489,35,409,7,0.0171149144254279,0.2,"GO:0097242","GO:BP","amyloid-beta clearance",16178,19092,"GO:0032501"
"433","Microglia_1_iter6","lightcyan",TRUE,0.0491334709720801,129,409,13,0.0317848410757946,0.10077519379845,"GO:1902904","GO:BP","negative regulation of supramolecular fiber organization",16178,23168,"GO:0051129, GO:0097435, GO:1902903"
"434","Microglia_1_iter6","lightcyan",TRUE,3.08616327006721e-88,115,426,74,0.173708920187793,0.643478260869565,"GO:0022626","GO:CC","cytosolic ribosome",16860,857,"GO:0005829, GO:0005840"
"435","Microglia_1_iter6","lightcyan",TRUE,2.1339550925366e-70,214,426,80,0.187793427230047,0.373831775700935,"GO:0005840","GO:CC","ribosome",16860,389,"GO:0043232"
"436","Microglia_1_iter6","lightcyan",TRUE,3.67548142181556e-69,184,426,75,0.176056338028169,0.407608695652174,"GO:0044391","GO:CC","ribosomal subunit",16860,2076,"GO:0005840, GO:1990904"
"437","Microglia_1_iter6","lightcyan",TRUE,1.43511522114224e-53,56,426,42,0.0985915492957746,0.75,"GO:0022625","GO:CC","cytosolic large ribosomal subunit",16860,856,"GO:0015934, GO:0022626"
"438","Microglia_1_iter6","lightcyan",TRUE,2.38519120962168e-49,618,426,99,0.232394366197183,0.160194174757282,"GO:1990904","GO:CC","ribonucleoprotein complex",16860,4043,"GO:0032991"
"439","Microglia_1_iter6","lightcyan",TRUE,3.80052181173136e-38,43,426,31,0.0727699530516432,0.720930232558139,"GO:0022627","GO:CC","cytosolic small ribosomal subunit",16860,858,"GO:0015935, GO:0022626"
"440","Microglia_1_iter6","lightcyan",TRUE,3.12086874694872e-37,112,426,43,0.10093896713615,0.383928571428571,"GO:0015934","GO:CC","large ribosomal subunit",16860,709,"GO:0044391"
"441","Microglia_1_iter6","lightcyan",TRUE,3.83863276807678e-35,2108,426,155,0.363849765258216,0.0735294117647059,"GO:0070062","GO:CC","extracellular exosome",16860,2418,"GO:0005615, GO:1903561"
"442","Microglia_1_iter6","lightcyan",TRUE,1.44209738918546e-34,2131,426,155,0.363849765258216,0.0727358047864852,"GO:1903561","GO:CC","extracellular vesicle",16860,3690,"GO:0031982, GO:0065010"
"443","Microglia_1_iter6","lightcyan",TRUE,1.52681780361722e-34,2132,426,155,0.363849765258216,0.0727016885553471,"GO:0065010","GO:CC","extracellular membrane-bounded organelle",16860,2398,"GO:0043227, GO:0043230"
"444","Microglia_1_iter6","lightcyan",TRUE,1.52681780361722e-34,2132,426,155,0.363849765258216,0.0727016885553471,"GO:0043230","GO:CC","extracellular organelle",16860,1882,"GO:0005576, GO:0043226"
"445","Microglia_1_iter6","lightcyan",TRUE,1.39198464426182e-30,75,426,33,0.0774647887323944,0.44,"GO:0015935","GO:CC","small ribosomal subunit",16860,710,"GO:0044391"
"446","Microglia_1_iter6","lightcyan",TRUE,9.83512190104502e-30,3566,426,198,0.464788732394366,0.055524397083567,"GO:0031982","GO:CC","vesicle",16860,1228,"GO:0043227"
"447","Microglia_1_iter6","lightcyan",TRUE,5.80663902631998e-28,384,426,60,0.140845070422535,0.15625,"GO:0005925","GO:CC","focal adhesion",16860,451,"GO:0030055"
"448","Microglia_1_iter6","lightcyan",TRUE,1.86303985141469e-27,392,426,60,0.140845070422535,0.153061224489796,"GO:0030055","GO:CC","cell-substrate junction",16860,869,"GO:0070161"
"449","Microglia_1_iter6","lightcyan",TRUE,4.04239217604073e-23,3205,426,173,0.406103286384977,0.0539781591263651,"GO:0005615","GO:CC","extracellular space",16860,232,"GO:0005576, GO:0110165"
"450","Microglia_1_iter6","lightcyan",TRUE,1.46687445415698e-22,10755,426,366,0.859154929577465,0.0340306834030683,"GO:0005737","GO:CC","cytoplasm",16860,309,"GO:0005622, GO:0110165"
"451","Microglia_1_iter6","lightcyan",TRUE,7.62046188685757e-22,5725,426,246,0.577464788732394,0.0429694323144105,"GO:0032991","GO:CC","protein-containing complex",16860,1340,"GO:0005575"
"452","Microglia_1_iter6","lightcyan",TRUE,5.16978445182836e-21,3589,426,181,0.424882629107981,0.0504318751741432,"GO:0005576","GO:CC","extracellular region",16860,198,"GO:0110165"
"453","Microglia_1_iter6","lightcyan",TRUE,4.9378377178263e-20,5231,426,228,0.535211267605634,0.043586312368572,"GO:0005829","GO:CC","cytosol",16860,380,"GO:0005737, GO:0110165"
"454","Microglia_1_iter6","lightcyan",TRUE,2.06215444941224e-18,714,426,67,0.157276995305164,0.0938375350140056,"GO:0070161","GO:CC","anchoring junction",16860,2440,"GO:0030054"
"455","Microglia_1_iter6","lightcyan",TRUE,1.99553406579898e-14,11983,426,374,0.877934272300469,0.0312108820829508,"GO:0043227","GO:CC","membrane-bounded organelle",16860,1879,"GO:0043226"
"456","Microglia_1_iter6","lightcyan",TRUE,8.51651931423225e-14,1695,426,100,0.234741784037559,0.0589970501474926,"GO:0005783","GO:CC","endoplasmic reticulum",16860,348,"GO:0005737, GO:0012505, GO:0043231"
"457","Microglia_1_iter6","lightcyan",TRUE,2.17505829030589e-13,72,426,20,0.0469483568075117,0.277777777777778,"GO:0032040","GO:CC","small-subunit processome",16860,1239,"GO:0030684"
"458","Microglia_1_iter6","lightcyan",TRUE,6.03497426350929e-13,12730,426,385,0.903755868544601,0.0302435192458759,"GO:0043226","GO:CC","organelle",16860,1878,"GO:0110165"
"459","Microglia_1_iter6","lightcyan",TRUE,1.81795624386554e-12,25,426,13,0.0305164319248826,0.52,"GO:0098553","GO:CC","lumenal side of endoplasmic reticulum membrane",16860,3189,"GO:0005789, GO:0098576"
"460","Microglia_1_iter6","lightcyan",TRUE,2.46248019704613e-12,11912,426,368,0.863849765258216,0.0308932169241101,"GO:0043229","GO:CC","intracellular organelle",16860,1881,"GO:0005622, GO:0043226"
"461","Microglia_1_iter6","lightcyan",TRUE,4.03715349076786e-12,10872,426,346,0.812206572769953,0.0318248712288447,"GO:0043231","GO:CC","intracellular membrane-bounded organelle",16860,1883,"GO:0043227, GO:0043229"
"462","Microglia_1_iter6","lightcyan",TRUE,4.26936245553161e-12,4051,426,173,0.406103286384977,0.0427055048136263,"GO:0012505","GO:CC","endomembrane system",16860,687,"GO:0110165"
"463","Microglia_1_iter6","lightcyan",TRUE,5.96591154804096e-12,33,426,14,0.0328638497652582,0.424242424242424,"GO:0098576","GO:CC","lumenal side of membrane",16860,3210,"GO:0031090, GO:0098552"
"464","Microglia_1_iter6","lightcyan",TRUE,4.1782667694934e-11,104,426,21,0.0492957746478873,0.201923076923077,"GO:0030684","GO:CC","preribosome",16860,967,"GO:1990904"
"465","Microglia_1_iter6","lightcyan",TRUE,4.7939768376019e-11,19,426,11,0.0258215962441315,0.578947368421053,"GO:0042611","GO:CC","MHC protein complex",16860,1809,"GO:0098797"
"466","Microglia_1_iter6","lightcyan",TRUE,1.79084148285456e-10,1411,426,82,0.192488262910798,0.0581148121899362,"GO:0030054","GO:CC","cell junction",16860,868,"GO:0110165"
"467","Microglia_1_iter6","lightcyan",TRUE,1.44592239315112e-09,13667,426,395,0.927230046948357,0.0289017341040462,"GO:0005622","GO:CC","intracellular anatomical structure",16860,237,"GO:0110165"
"468","Microglia_1_iter6","lightcyan",TRUE,1.76603036543141e-09,167,426,24,0.0563380281690141,0.143712574850299,"GO:0030666","GO:CC","endocytic vesicle membrane",16860,954,"GO:0030139, GO:0030659, GO:0098588"
"469","Microglia_1_iter6","lightcyan",TRUE,1.76705640978956e-09,7579,426,261,0.612676056338028,0.0344372608523552,"GO:0016020","GO:CC","membrane",16860,720,"GO:0110165"
"470","Microglia_1_iter6","lightcyan",TRUE,1.07520435989886e-08,772,426,53,0.124413145539906,0.0686528497409326,"GO:0030141","GO:CC","secretory granule",16860,916,"GO:0012505, GO:0099503"
"471","Microglia_1_iter6","lightcyan",TRUE,3.00275017757438e-08,1993,426,97,0.227699530516432,0.0486703462117411,"GO:0097708","GO:CC","intracellular vesicle",16860,3137,"GO:0031982, GO:0043231"
"472","Microglia_1_iter6","lightcyan",TRUE,3.27087141817105e-08,894,426,57,0.133802816901408,0.063758389261745,"GO:0099503","GO:CC","secretory vesicle",16860,3364,"GO:0031410"
"473","Microglia_1_iter6","lightcyan",TRUE,3.643922185173e-08,297,426,30,0.0704225352112676,0.101010101010101,"GO:0030139","GO:CC","endocytic vesicle",16860,914,"GO:0031410"
"474","Microglia_1_iter6","lightcyan",TRUE,6.12553816696412e-08,1989,426,96,0.225352112676056,0.0482654600301659,"GO:0031410","GO:CC","cytoplasmic vesicle",16860,1106,"GO:0005737, GO:0097708"
"475","Microglia_1_iter6","lightcyan",TRUE,1.04404823362515e-07,653,426,46,0.107981220657277,0.0704441041347626,"GO:0000323","GO:CC","lytic vacuole",16860,53,"GO:0005773"
"476","Microglia_1_iter6","lightcyan",TRUE,1.04404823362515e-07,653,426,46,0.107981220657277,0.0704441041347626,"GO:0005764","GO:CC","lysosome",16860,332,"GO:0000323"
"477","Microglia_1_iter6","lightcyan",TRUE,4.89583663583006e-07,81,426,15,0.0352112676056338,0.185185185185185,"GO:0030134","GO:CC","COPII-coated ER to Golgi transport vesicle",16860,910,"GO:0030135"
"478","Microglia_1_iter6","lightcyan",TRUE,6.33815427635943e-07,375,426,32,0.0751173708920188,0.0853333333333333,"GO:0005765","GO:CC","lysosomal membrane",16860,333,"GO:0005764, GO:0098852"
"479","Microglia_1_iter6","lightcyan",TRUE,6.33815427635943e-07,375,426,32,0.0751173708920188,0.0853333333333333,"GO:0098852","GO:CC","lytic vacuole membrane",16860,3285,"GO:0000323, GO:0005774"
"480","Microglia_1_iter6","lightcyan",TRUE,7.65442480044143e-07,317,426,29,0.068075117370892,0.0914826498422713,"GO:0034774","GO:CC","secretory granule lumen",16860,1567,"GO:0030141, GO:0060205"
"481","Microglia_1_iter6","lightcyan",TRUE,8.84419703286293e-07,319,426,29,0.068075117370892,0.0909090909090909,"GO:0060205","GO:CC","cytoplasmic vesicle lumen",16860,2286,"GO:0031410, GO:0031983, GO:0070013"
"482","Microglia_1_iter6","lightcyan",TRUE,9.502264491929e-07,320,426,29,0.068075117370892,0.090625,"GO:0031983","GO:CC","vesicle lumen",16860,1229,"GO:0031982, GO:0043233"
"483","Microglia_1_iter6","lightcyan",TRUE,1.95623579175688e-06,53,426,12,0.028169014084507,0.226415094339623,"GO:0012507","GO:CC","ER to Golgi transport vesicle membrane",16860,689,"GO:0030134, GO:0030658, GO:0030662"
"484","Microglia_1_iter6","lightcyan",TRUE,2.26662152150409e-06,2924,426,121,0.284037558685446,0.0413816689466484,"GO:0031090","GO:CC","organelle membrane",16860,1045,"GO:0016020, GO:0043227"
